dist_cart,dist_road,dist_urb,dist_vil,DVSP,elev,for200090m,for200190m,for200290m,for200390m,for200490m,for200590m,for200690m,for200790m,for200890m,for200990m,for201090m,for201190m,for201290m,for201390m,for201490m,for201590m,for201690m,for201790m,lspop2000,lspop2001,lspop2002,lspop2003,lspop2004,pop05,lspop2006,lspop2007,lspop2008,lspop2009,lspop2010,lspop2011,lspop2012,lspop2013,lspop2014,lspop2015,lspop2016,lspop2017,rice,precip,slope,veg,cfm_id,pa_id,CFM,PA
352.02981567,2701.8110352,70537.34375,2616.2783203,5,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,8,10,44,46,47,49,50,44,44,46,74,83,92,138,0,1004,2.1175446510000002,2,574,0,1,0
7697.9506836,22012.185547,36916.941406,7997.652832,76,893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,4,3,8,1,3,3,3,4,5,4,4,3,3,3,3,1,0,2046,5.9026885033,1,853,0,1,0
535.30328369,11768.428711,19051.644531,2172.7099609,8,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,0.4444444478,0,3,2,3,10,17,17,17,17,18,19,77,17,17,18,91,23,25,36,0,843,0.3487480879,2,1255,0,1,0
5715.5371094,2756.2346191,31042.021484,5157.8588867,0.6666669846,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,5,5,4,9,2,3,3,3,3,8,3,3,3,6,2,2,1,0,569,1.4996982813,3,506,0,1,0
4896.5136719,22181.246094,55106.425781,3530.8166504,24,1066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,10,19,16,8,1,1,1,1,1,2,1,1,1,1,1,1,0,0,1562,10.344052315,1,607,0,1,0
924.26300049,16698.515625,27497.257813,2437.4436035,32,1013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,7,15,13,16,9,10,10,10,10,10,11,11,12,10,11,10,8,0,1969,8.7439498901,1,840,0,1,0
1299.3768311,2623.2062988,55268.753906,1989.7443848,2.5,120,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.3333333433,0.3333333433,0,0,13,4,13,9,9,6,8,8,9,9,7,9,9,10,11,13,11,5,0,1436,5.3924951553,2,927,0,1,0
3153.9880371,8394.2011719,34670.332031,3420.6384277,3,1125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,19,6,4,5,1,1,1,1,1,1,11,12,12,10,11,11,13,0,1586,5.0037016869,1,996,0,1,0
1631.6126709,3376.4631348,18652.480469,2450.1477051,32,816,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,0.555555582,0,30,24,19,15,15,11,8,8,8,9,9,9,9,5,4,4,3,1,0,2068,29.189535141,1,146,0,1,0
6168.1621094,9368.9492188,42307.566406,5274.2817383,4,1258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,54,16,11,8,3,3,3,3,3,3,3,4,4,2,2,2,1,0,1502,10.371026039,1,988,0,1,0
484.68917847,3952.1203613,32046.105469,1052.9205322,4,998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,84,10,11,8,9,2,7,7,7,8,4,45,45,46,16,42,45,54,0,1660,12.081207275,1,655,0,1,0
2121.0869141,13506.566406,50971.453125,8106.5249023,24,1109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,6,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,0.9985737801,1,606,0,1,0
4761.8496094,9800.2568359,30518.673828,4490.4580078,4,671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242,28.448099136,1,738,0,1,0
5526.6318359,17537.791016,60636.804688,4295.2241211,20,1212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,7,8,6,7,4,5,5,5,5,5,5,5,6,4,4,4,2,0,1663,28.050010681,1,421,0,1,0
13408.84668,15273.864258,41646.449219,13518.150391,44,1663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,23,8,7,6,8,4,4,4,4,5,5,5,2,2,2,1,0,0,1664,26.891536713,1,149,0,1,0
1520.760498,5325.4672852,31830.806641,5615.7060547,0.3333329856,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,4,13,11,10,2,4,2,3,3,3,1,3,3,3,1,3,2,1,0,913,0.7797859311,2,582,0,1,0
1596.5108643,24883.673828,49212.304688,2382.1425781,24,906,1,1,1,1,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.4444444478,0.4444444478,3,1,2,3,11,2,2,2,2,2,1,11,12,12,10,46,39,12,0,1538,3.3213322163,1,611,0,1,0
3514.6130371,6691.8300781,116866.11719,5675.7163086,3,770,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2222222239,3,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,743,3.8931677341,2,478,0,1,0
2663.8671875,91.839698792,176888.90625,1422.2116699,72,122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,17,24,17,21,19,20,20,21,36,28,28,29,75,30,32,48,0,474,0.8890762925,3,446,0,1,0
2743.9621582,9751.3779297,79657.65625,4615.0839844,37,1555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,16,5,4,3,3,3,3,4,4,4,4,4,4,4,4,3,1,1,1344,11.849701881,1,266,0,1,0
1436.2844238,15965.480469,26776.578125,1659.996582,32,1002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,7,16,14,16,9,9,9,9,9,11,10,10,11,12,10,8,3,0,2003,10.116798401,1,840,0,1,0
5694.8237305,259.82369995,59730.324219,10661.570313,3.5,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,3,3,1,7,0,2,2,2,2,1,2,2,2,1,4,4,5,0,954,0.8822118044,2,579,0,1,0
2300.2348633,4013.0598145,56025.558594,3558.5622559,2.5,61,1,1,1,1,1,1,1,1,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,0.2222222239,14,11,5,4,3,2,2,2,2,2,2,2,2,3,4,4,3,1,1,1433,2.5823147297,2,181,0,1,0
1542.456665,1542.456665,33442.980469,1364.835083,2,1577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,55,35,35,11,7,7,7,7,8,8,32,32,33,25,25,29,43,0,1227,11.734237671,1,991,0,1,0
2278.6311035,1568.8790283,2225.588623,2225.588623,34,449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,9,9,6,10,4,4,4,4,3,4,4,4,2,4,3,2,0,1839,30.348138809,1,877,0,1,0
3055.0961914,4755.3759766,24416.259766,4339.3969727,24,1261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290,18.593284607,1,650,0,1,0
5778.1855469,8228.6357422,38282.269531,2584.5603027,4,1134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1274,26.939245224,1,739,0,1,0
3183.3012695,5422.440918,43657.230469,2738.4152832,4,1111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,2,3,1,2,2,2,2,2,2,2,2,2,4,4,5,0,1663,11.566846848,1,935,0,1,0
1378.3511963,3722.5629883,168895.8125,7033.2836914,72,151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,17,24,17,11,10,10,10,11,11,14,10,10,10,14,12,11,5,0,474,0.3308519125,3,450,0,1,0
3549.791748,20168.634766,49755.097656,3643.6660156,24,934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1529,7.9382133484,1,607,0,1,0
2208.4199219,6985.2636719,126277.75,183.97640991,85,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,2.5372958183,2,1026,0,1,0
1361.9859619,16730.960938,39788.652344,535.29846191,54,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,1,1,1,6,28,29,46,0,608,1.3638948202,3,496,0,1,0
718.96984863,2078.7119141,217589.26563,902.67541504,25,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,30,20,47,68,77,80,84,85,89,28,89,89,92,28,58,56,47,0,471,1.9535013437,3,482,0,1,0
875.42669678,15050.447266,32927.992188,1736.569458,24,941,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.3333333433,0.3333333433,0.3333333433,68,16,6,6,23,13,14,13,14,14,14,14,14,14,15,15,13,5,1,1364,1.3323408365,1,650,0,1,0
1596.7327881,3616.5085449,27048.578125,1961.2746582,4,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,0.777777791,0.777777791,1,1,3,10,21,7,23,24,24,25,8,45,45,48,13,45,46,57,0,1271,23.08048439,1,713,0,1,0
1169.137207,9032.0205078,29272.136719,6854.6469727,74,245,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,12,26,34,30,12,8,10,11,11,11,12,12,13,14,14,13,12,5,0,2568,15.484319687,1,842,0,1,0
8897.7177734,47435.085938,60613.152344,7433.7114258,34,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,11,20,19,13,7,8,8,8,9,5,9,9,2,1,1,6,7,0,3138,5.6503133774,1,163,0,1,0
2936.2072754,5324.4160156,42039.976563,4361.0942383,24,1133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1400,3.5005562305,1,608,0,1,0
902.67608643,4157.0390625,221037.5,2040.2918701,25,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,8,9,9,7,8,8,8,8,8,10,10,10,11,11,11,6,0,519,0.7719496489,3,482,0,1,0
2844.5314941,9391.0371094,41681.246094,498.53112793,24,1011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,10,4,3,13,6,6,6,6,6,6,6,6,6,6,7,6,3,0,1433,6.9314370155,1,635,0,1,0
5338.8598633,10463.516602,33737.386719,3586.0192871,4,706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,31.651912689,1,737,0,1,0
1292.7702637,8733.8310547,23158.017578,2555.371582,2.75,986,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,4,1,1,0,1,1,2,2,2,2,1,2,2,2,1,2,20,36,0,1715,13.885027885,1,643,0,1,0
5410.3989258,28328.378906,48570.441406,5443.3183594,171,751,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,0.6666666865,0.6666666865,0,0,0,0,4,2,2,1,3,3,2,2,2,2,3,2,3,4,4,4,3,1,0,1938,7.8932795525,1,849,0,1,0
1933.0068359,9091.8925781,21960.785156,3152.8596191,74,235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,70,38,35,13,9,10,11,11,11,12,12,13,14,14,14,12,5,0,3066,7.2433280945,1,844,0,1,0
3825.4470215,18977.533203,29038.304688,3543.4040527,8,359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333433,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,972,0.9421921968,2,1254,0,1,0
13669.557617,15068.626953,37530.792969,10671.672852,44,1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,12,3,3,3,2,1,1,2,2,2,2,2,1,1,1,1,0,0,1738,13.027915001,1,149,0,1,0
2518.0031738,3950.609375,231532.9375,4744.7285156,25,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,3,2,2,3,2,2,2,2,4,2,2,2,4,2,2,1,0,421,0.3976325393,3,483,0,1,0
4377.2231445,4730.5107422,91116.390625,3588.659668,4.5,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,601,0.8612900376,3,534,0,1,0
2951.2080078,39432.398438,62891.113281,3881.126709,34,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,24,22,18,13,8,8,9,9,9,10,10,9,9,9,8,7,2,0,3046,12.011277199,1,163,0,1,0
4885.2138672,2755.8063965,173619.67188,3541.2792969,72,137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,15,17,15,10,5,6,6,6,6,4,6,6,6,4,7,6,3,0,470,2.7262456417,3,450,0,1,0
1688.8640137,3133.4350586,21046.304688,8527.3046875,4,202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,0.1111111119,0,0,3,3,8,5,4,2,4,4,4,5,5,4,4,4,6,6,5,2,0,948,3.0255124569,2,588,0,1,0
1378.0053711,3104.7268066,63363.234375,7208.105957,3.5,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000,1.086053133,2,574,0,1,0
2804.1479492,6230.1318359,19971.375,3615.130127,4,289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,16.235813141,1,715,0,1,0
1415.7507324,27514.634766,115660.19531,13315.670898,24,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,7,7,5,3,4,4,4,4,3,4,4,4,3,4,4,2,0,535,1.3323408365,3,493,0,1,0
4890.6430664,32428.119141,105492.32813,13853.976563,11,180,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,7,5,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,537,1.3277719021,3,493,0,1,0
2430.1003418,5902.1225586,54333.148438,3135.951416,3.5,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,2,2,2,2,1,2,2,2,2,4,3,1,0,1007,2.9973442554,2,577,0,1,0
1931.270752,1564.1065674,26937.724609,1170.909668,19,70,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,8,11,20,17,22,86,24,24,24,25,26,26,26,28,29,29,31,22,0,1941,14.657458305,1,114,0,1,0
3435.9887695,6523.5922852,21125.173828,5506.2514648,24,1242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,0,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1275,2.5444574356,1,650,0,1,0
2141.2490234,8863.1992188,24068.324219,2684.1896973,76,454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,4,4,4,9,5,3,4,4,4,4,4,4,4,4,4,5,3,0,2578,7.6349606514,1,855,0,1,0
226.38972473,27617.716797,48048.453125,1987.1322021,171,757,1,1,1,1,1,1,1,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.8888888955,0.555555582,0.555555582,0.555555582,0.555555582,0.4444444478,10,5,5,4,10,8,9,10,10,10,11,11,12,13,12,12,11,4,0,1967,15.403650284,1,849,0,1,0
3151.5378418,4286.5859375,26076.289063,3933.8435059,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,46,8,5,2,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1831,0.7719496489,2,94,0,1,0
5127.0019531,15811.991211,50770.644531,3996.4433594,24,975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,11.58176899,1,607,0,1,0
3158.3591309,7696.730957,30725,3667.4208984,5,1204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,68,25,19,3,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1659,20.596839905,1,1066,0,1,0
371.23028564,2498.4431152,52646.113281,2478.7451172,2.5,115,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.6666666865,0.555555582,0.3333333433,26,18,19,14,14,14,14,15,15,15,27,15,16,17,39,23,19,9,0,1439,2.9932985306,2,927,0,1,0
5086.2236328,11843.438477,74335.804688,5193.890625,27,1625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,10,60,70,41,13,21,22,23,23,6,23,23,24,3,15,13,6,0,1543,10.496463776,1,1088,0,1,0
2918.2910156,11356.994141,31406.623047,1617.3353271,4,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,14.742250443,1,737,0,1,0
1653.255127,22957.103516,75705.65625,4171.003418,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,35,37,31,40,18,26,27,28,29,31,31,31,32,24,22,23,20,0,540,0.3487480879,3,499,0,1,0
3168.6691895,10144.328125,46957.816406,4719.1665039,24,1088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,7,5,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1411,5.4973282814,1,606,0,1,0
1144.2479248,16032.358398,44823.050781,1641.0368652,24,957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,14,4,4,15,8,8,7,8,8,6,8,8,8,6,9,8,4,0,1502,7.7453527451,1,607,0,1,0
1688.8010254,1688.8010254,1789.6429443,665.20227051,20,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,11,24,15,4,2,2,2,2,2,2,4,4,4,4,4,9,16,1,1519,0.4547079504,2,262,0,1,0
5179.9912109,11763.900391,37753.976563,4445.0043945,6,1132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,10,3,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1457,3.1548950672,1,981,0,1,0
2474.1623535,14561.151367,39760.785156,3522.6186523,27,949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3333333433,0,10,64,23,16,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1361,11.75576973,1,609,0,1,0
1767.6057129,7756.1943359,66785.46875,4502.3061523,240,86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1071,0.562328279,2,1014,0,1,0
221.76553345,12543.474609,40572.601563,2397.2412109,4,934,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,0.4444444478,48,60,40,50,16,7,12,13,13,14,10,13,13,14,9,12,14,20,0,1691,8.0574836731,1,681,0,1,0
1875.0944824,6197.3686523,81768.390625,0,240,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,10,21,0,1068,2.9174313545,2,1019,0,1,0
4159.1845703,9583.984375,53040.25,3968.7617188,7,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,25.012166977,1,745,0,1,0
2272.637207,3910.6125488,15701.081055,1940.916626,1,246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6666666865,0.4444444478,0.4444444478,3,13,8,5,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1203,18.973426819,1,722,0,1,0
3491.3457031,11794.911133,51221.402344,2914.3967285,3.5,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,0.986323297,2,577,0,1,0
221.73526001,7253.1938477,226447.51563,1529.8095703,25,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,23,28,30,29,28,33,34,35,36,37,33,33,34,74,37,34,15,0,428,0.1102850586,3,482,0,1,0
2002.0682373,3252.6501465,32954.027344,3005.7631836,0.3333329856,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4444444478,12,2,3,3,7,9,6,7,7,7,37,7,7,7,40,7,6,2,0,856,0.623842597,2,581,0,1,0
3541.6672363,10095.001953,38113.472656,2155.5854492,6,803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,34.712482452,1,749,0,1,0
645.25183105,13332.321289,22213.34375,2836.157959,8,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,5,1,2,1,2,6,1,1,1,1,8,1,1,1,9,1,1,0,0,886,6.4429779053,2,1222,0,1,0
611.86547852,11212.889648,41931.257813,444.01760864,2,1017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,13,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1457,5.9703464508,1,994,0,1,0
6090.9321289,5850.3657227,5600.6660156,5154.2329102,42,640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759,11.825932503,1,876,0,1,0
3055.7919922,14852.743164,77355.359375,5530.8486328,27,1395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1585,3.1162598133,1,1088,0,1,0
1951.8299561,17842.900391,35653.65625,2774.1831055,24,998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,3,2,6,4,1,1,1,1,4,1,1,1,5,1,1,0,0,1375,12.229549408,1,650,0,1,0
2065.3464355,15329.486328,59314.324219,1108.9000244,240,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1027,0.2205692977,2,1014,0,1,0
3035.7663574,44249.230469,70236.140625,3062.1708984,34,36,1,1,1,1,1,1,1,1,1,1,1,1,1,0.555555582,0.555555582,0.4444444478,0.3333333433,0.3333333433,31,48,20,17,12,8,9,9,9,10,13,10,10,11,12,10,8,3,0,3010,6.8735413551,1,163,0,1,0
1232.3492432,24827.574219,37319.527344,3888.6196289,8,253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,916,2.2936601639,2,1254,0,1,0
2538.8793945,11935.368164,20816.353516,5265.6040039,8,179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777777791,0.777777791,0.777777791,0.777777791,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,2.2936601639,2,1222,0,1,0
2517.7971191,20083.933594,72832.625,2819.4567871,4,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,11,8,7,9,5,7,7,7,7,11,8,8,8,9,5,6,3,0,537,0,3,499,0,1,0
407.56109619,4124.4697266,29623.96875,2226.2216797,4,997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,0,2,3,2,2,2,2,2,11,11,12,11,11,16,25,0,1664,8.5059099197,1,655,0,1,0
7970.5058594,13644.267578,31693.207031,5543.4682617,35,1455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,29,11,9,9,4,4,5,5,5,5,5,5,3,3,3,2,1,0,1730,25.68693161,1,149,0,1,0
4614.3486328,17414.693359,48088.492188,4890.7841797,10,393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,0,3,3,1,1,1,1,5,1,1,1,5,1,1,0,0,2613,3.3012197018,1,386,0,1,0
3494.0148926,4263.0859375,63815.613281,3489.2770996,36,309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,7,5,9,2,3,3,3,3,3,3,3,3,3,3,3,1,0,2600,4.3155069351,1,339,0,1,0
459.54504395,2388.5510254,12349.693359,2065.3630371,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,17,69,45,38,53,30,29,30,31,33,22,22,23,24,24,20,10,0,2161,1.016672492,1,110,0,1,0
734.74560547,33864.339844,109342.66406,18084.753906,24,177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,6,6,4,1,2,2,2,2,2,2,2,2,2,3,2,1,0,538,0.6974703669,3,493,0,1,0
1513.232666,8335.921875,41560.558594,1445.8431396,24,1010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,14,5,4,15,7,8,7,7,8,8,8,8,8,8,9,7,3,0,1430,3.1949548721,1,635,0,1,0
4305.1699219,2596.1315918,31957.564453,2657.1870117,79,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4444444478,2,8,16,10,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2391,4.8122901917,1,1212,0,1,0
2025.9334717,16425.363281,31183.367188,2737.9321289,76,508,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,0,2241,27.948539734,1,853,0,1,0
3304.0983887,11734.198242,89900.476563,5839.1411133,4.5,314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,0,655,18.198163986,3,534,0,1,0
3113.9875488,39791.121094,63901.769531,3395.407959,34,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,38,20,17,12,7,7,8,8,8,9,9,9,9,9,9,7,2,0,3048,11.060322762,1,163,0,1,0
772.79510498,1783.486084,170948.53125,6043.5629883,72,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,11,7,6,4,5,3,3,3,4,5,3,3,3,5,4,4,2,0,479,0.4547079504,3,446,0,1,0
